userid;age;gender;photoid;x;y;annotation;status;phrase length;validator_userid;validator_age;validator_gender
185;2;female;img30;346;328;male statue with cape draping over left arm, on raised platform in the middle of open square on lawnmarket in front of cathedral like building;correct;142;204;1;male
185;2;female;img28;543;249;Dominating Gothic monument structure, that raises taller than surrounding architecture, statue of author Walter Scott sitting in the center.;correct;140;205;2;female
185;2;female;img28;538;257;Dominating Gothic monument structure, that raises taller than surrounding architecture, statue of author Walter Scott sitting in the center.;correct;140;210;2;male
185;2;female;img28;542;245;Dominating Gothic monument structure, that raises taller than surrounding architecture, statue of author Walter Scott sitting in the center.;correct;140;212;2;female
187;1;female;img15;368;234;The two columns with long banners hanging on them, in front of the main tall, pointy spire;correct;91;196;2;female
187;1;female;img09;648;411;Everything from the street upwards in the area where the outdoor seating is;incorrect;75;192;2;male
187;1;female;img09;0;0;Everything from the street upwards in the area where the outdoor seating is;ambiguous;75;199;3;female
187;1;female;img09;153;202;Everything from the street upwards in the area where the outdoor seating is;correct;75;212;2;female
187;1;female;img32;267;408;The building with a highly wooden exterior that looks like it may be a church with umbrella seating outside;correct;107;197;2;female
187;1;female;img32;0;0;The building with a highly wooden exterior that looks like it may be a church with umbrella seating outside;ambiguous;107;203;5;female
187;1;female;img32;300;395;The building with a highly wooden exterior that looks like it may be a church with umbrella seating outside;correct;107;211;1;male
187;1;female;img11;690;379;"Opposite the church, the mini column like structure with a roof like thing on top; it has an inscription on it.";correct;111;204;1;male
187;1;female;img11;692;380;"Opposite the church, the mini column like structure with a roof like thing on top; it has an inscription on it.";correct;111;207;2;male
187;1;female;img11;691;384;"Opposite the church, the mini column like structure with a roof like thing on top; it has an inscription on it.";correct;111;208;3;male
187;1;female;img15;371;218;The two columns with long banners hanging on them, in front of the main tall, pointy spire;correct;91;191;3;female
187;1;female;img15;365;203;The two columns with long banners hanging on them, in front of the main tall, pointy spire;correct;91;195;3;male
187;1;female;img19;353;380;The squattish church building shapred like a house on the corner of the road and opposite the clock tower;correct;105;205;2;female
187;1;female;img19;367;369;The squattish church building shapred like a house on the corner of the road and opposite the clock tower;correct;105;206;1;female
187;1;female;img19;378;397;The squattish church building shapred like a house on the corner of the road and opposite the clock tower;correct;105;210;2;male
190;2;female;img24;356;330;Look at the brown door between the opening of the close and the shop. The taller, centre of the building has smaller windows than either side.;correct;143;187;1;female
190;2;female;img24;257;423;Look at the brown door between the opening of the close and the shop. The taller, centre of the building has smaller windows than either side.;incorrect;143;195;3;male
190;2;female;img24;350;313;Look at the brown door between the opening of the close and the shop. The taller, centre of the building has smaller windows than either side.;correct;143;203;5;female
190;2;female;img29;245;310;The cream painted cafe in between the Elephant House and the Frankenstein experience. Just past the parked bike and the buggy.;correct;127;191;3;female
190;2;female;img29;245;305;The cream painted cafe in between the Elephant House and the Frankenstein experience. Just past the parked bike and the buggy.;correct;127;199;3;female
190;2;female;img29;239;302;The cream painted cafe in between the Elephant House and the Frankenstein experience. Just past the parked bike and the buggy.;correct;127;214;1;female
190;2;female;img13;282;349;The brown painted cafe between the frankenstein church and the bridge express;correct;77;192;2;male
190;2;female;img13;292;346;The brown painted cafe between the frankenstein church and the bridge express;correct;77;196;2;female
190;2;female;img13;282;327;The brown painted cafe between the frankenstein church and the bridge express;correct;77;204;1;male
191;3;female;img03;315;244;See the blue door in the middle of the building closest to us on the right? It is on the second floor at the top of the second stairwell.;correct;137;192;2;male
191;3;female;img03;430;228;See the blue door in the middle of the building closest to us on the right? It is on the second floor at the top of the second stairwell.;incorrect;137;205;2;female
191;3;female;img03;0;0;See the blue door in the middle of the building closest to us on the right? It is on the second floor at the top of the second stairwell.;ambiguous;137;210;2;male
191;3;female;img27;191;334;Look at the black portable building directly in front of us. it's the small square one, with the gray roof in front of the building site.;incorrect;137;195;3;male
191;3;female;img27;422;332;Look at the black portable building directly in front of us. it's the small square one, with the gray roof in front of the building site.;correct;137;199;3;female
191;3;female;img27;439;313;Look at the black portable building directly in front of us. it's the small square one, with the gray roof in front of the building site.;correct;137;213;1;male
191;3;female;img02;0;0;Look at corner of that building over there with the four floors of windows. It's diagonally across the road to the right.;ambiguous;121;196;2;female
191;3;female;img02;738;241;Look at corner of that building over there with the four floors of windows. It's diagonally across the road to the right.;correct;121;204;1;male
191;3;female;img02;218;258;Look at corner of that building over there with the four floors of windows. It's diagonally across the road to the right.;incorrect;121;206;1;female
191;3;female;img10;336;348;Look at that shop over there, the red one.;correct;42;197;2;female
191;3;female;img10;352;332;Look at that shop over there, the red one.;correct;42;203;5;female
191;3;female;img10;341;336;Look at that shop over there, the red one.;correct;42;208;3;male
191;3;female;img26;332;255;See that house down there on the left? The brownish coloured one with the two garage doors just after the street lamp.;correct;118;207;2;male
191;3;female;img26;329;277;See that house down there on the left? The brownish coloured one with the two garage doors just after the street lamp.;correct;118;211;1;male
191;3;female;img26;334;268;See that house down there on the left? The brownish coloured one with the two garage doors just after the street lamp.;correct;118;212;2;female
192;2;male;img23;409;391;pub;correct;3;199;3;female
192;2;male;img23;403;380;pub;correct;3;208;3;male
192;2;male;img23;383;177;pub;correct;3;210;2;male
192;2;male;img01;198;340;gallery;incorrect;7;204;1;male
192;2;male;img01;316;347;gallery;incorrect;7;211;1;male
192;2;male;img01;355;357;gallery;incorrect;7;212;2;female
192;2;male;img17;0;0;bank;cantfind;4;195;3;male
192;2;male;img17;178;429;bank;incorrect;4;196;2;female
192;2;male;img17;520;404;bank;correct;4;203;5;female
192;2;male;img06;307;251;second block to the right of the church;incorrect;39;205;2;female
192;2;male;img06;323;255;second block to the right of the church;incorrect;39;206;1;female
192;2;male;img06;349;240;second block to the right of the church;incorrect;39;214;1;female
192;2;male;img12;517;374;red coffee shop;correct;15;197;2;female
192;2;male;img12;474;317;red coffee shop;correct;15;207;2;male
192;2;male;img12;475;323;red coffee shop;correct;15;213;1;male
195;3;male;img08;341;386;A large, 3 story, town house, with large windows and a green door.;correct;69;199;3;female
195;3;male;img08;348;337;A large, 3 story, town house, with large windows and a green door.;correct;69;203;5;female
195;3;male;img08;348;357;A large, 3 story, town house, with large windows and a green door.;correct;69;207;2;male
195;3;male;img16;456;292;Between Subway and a Thai restaurant.;correct;38;204;1;male
195;3;male;img16;457;261;Between Subway and a Thai restaurant.;correct;38;206;1;female
195;3;male;img16;462;252;Between Subway and a Thai restaurant.;correct;38;212;2;female
195;3;male;img14;270;375;Large, official looking, domed building, at the end of the road, beyond the traffic lights.;correct;92;196;2;female
195;3;male;img14;270;399;Large, official looking, domed building, at the end of the road, beyond the traffic lights.;correct;92;205;2;female
195;3;male;img14;271;403;Large, official looking, domed building, at the end of the road, beyond the traffic lights.;correct;92;208;3;male
195;3;male;img20;509;212;Modern, angular building with grey frontage and lighter, cream coloured walls beyond the ground floor.;correct;103;197;2;female
195;3;male;img20;0;0;Modern, angular building with grey frontage and lighter, cream coloured walls beyond the ground floor.;ambiguous;103;210;2;male
195;3;male;img20;306;344;Modern, angular building with grey frontage and lighter, cream coloured walls beyond the ground floor.;incorrect;103;215;2;female
195;3;male;img31;200;412;4 storey house, arge windows and a blue door.;correct;47;211;1;male
195;3;male;img31;213;355;4 storey house, arge windows and a blue door.;correct;47;214;1;female
195;3;male;img31;605;396;4 storey house, arge windows and a blue door.;incorrect;47;218;1;female
196;2;female;img04;728;257;Black and white traditionl building, probably a guesthouse. Faces onto the river with a road in between.;correct;105;195;3;male
196;2;female;img04;747;253;Black and white traditionl building, probably a guesthouse. Faces onto the river with a road in between.;correct;105;211;1;male
196;2;female;img04;716;251;Black and white traditionl building, probably a guesthouse. Faces onto the river with a road in between.;correct;105;214;1;female
196;2;female;img07;445;85;Tall stone building (5 storeys) with a strange-looking white and black turret on top in the middle;correct;98;203;5;female
196;2;female;img07;439;234;Tall stone building (5 storeys) with a strange-looking white and black turret on top in the middle;correct;98;204;1;male
196;2;female;img07;441;219;Tall stone building (5 storeys) with a strange-looking white and black turret on top in the middle;correct;98;205;2;female
196;2;female;img21;224;279;Modern glass-fronted tall theatre with each interior floor visible from the street. Looks out-of-place but interesting next to all the old tenements;correct;148;206;1;female
196;2;female;img21;243;354;Modern glass-fronted tall theatre with each interior floor visible from the street. Looks out-of-place but interesting next to all the old tenements;correct;148;210;2;male
196;2;female;img21;178;346;Modern glass-fronted tall theatre with each interior floor visible from the street. Looks out-of-place but interesting next to all the old tenements;correct;148;212;2;female
196;2;female;img05;556;147;Very old Roman looking building with large pillars and statues on the roof. A stone sand colour.;correct;97;197;2;female
196;2;female;img05;549;239;Very old Roman looking building with large pillars and statues on the roof. A stone sand colour.;correct;97;207;2;male
196;2;female;img05;534;242;Very old Roman looking building with large pillars and statues on the roof. A stone sand colour.;correct;97;208;3;male
197;2;female;img26;338;282;Walk along the street to the point where a subtle curve starts and find two twin white doors with three little windows above them;correct;130;203;5;female
197;2;female;img26;328;277;Walk along the street to the point where a subtle curve starts and find two twin white doors with three little windows above them;correct;130;213;1;male
197;2;female;img26;334;268;Walk along the street to the point where a subtle curve starts and find two twin white doors with three little windows above them;correct;130;216;1;female
197;2;female;img07;471;121;Walk to the end of the street it (X) direction and on the left side you will find a white and sand building with little towers on its corners;correct;141;211;1;male
197;2;female;img07;473;253;Walk to the end of the street it (X) direction and on the left side you will find a white and sand building with little towers on its corners;correct;141;215;2;female
197;2;female;img07;495;305;Walk to the end of the street it (X) direction and on the left side you will find a white and sand building with little towers on its corners;correct;141;218;1;female
197;2;female;img29;346;332;Find a yellowish one-floor facade next to a red one.  A door with two wide windows compose it.;incorrect;95;204;1;male
197;2;female;img29;239;310;Find a yellowish one-floor facade next to a red one.  A door with two wide windows compose it.;correct;95;205;2;female
197;2;female;img29;239;338;Find a yellowish one-floor facade next to a red one.  A door with two wide windows compose it.;correct;95;206;1;female
197;2;female;img17;580;346;A greek classic style architecture with three columns and a flat ceiling.;correct;74;210;2;male
197;2;female;img17;578;363;A greek classic style architecture with three columns and a flat ceiling.;correct;74;212;2;female
197;2;female;img17;564;304;A greek classic style architecture with three columns and a flat ceiling.;correct;74;214;1;female
197;2;female;img13;291;344;A caffe facing the street, with a wide window and brown and yellow signs;correct;73;199;3;female
197;2;female;img13;292;361;A caffe facing the street, with a wide window and brown and yellow signs;correct;73;207;2;male
197;2;female;img13;287;384;A caffe facing the street, with a wide window and brown and yellow signs;correct;73;208;3;male
199;3;female;img05;549;239;Looking to ahead to your right, there is a large sandstone building that looks quite Roman or Greek in style.;correct;109;212;2;female
199;3;female;img05;499;262;Looking to ahead to your right, there is a large sandstone building that looks quite Roman or Greek in style.;correct;109;218;1;female
199;3;female;img05;511;245;Looking to ahead to your right, there is a large sandstone building that looks quite Roman or Greek in style.;correct;109;222;1;female
199;3;female;img30;352;308;Ahead to the right you can see the Cathedral. Just in front of that there is a statue with the sun shining on the figure.;correct;121;203;5;female
199;3;female;img30;349;316;Ahead to the right you can see the Cathedral. Just in front of that there is a statue with the sun shining on the figure.;correct;121;206;1;female
199;3;female;img30;348;313;Ahead to the right you can see the Cathedral. Just in front of that there is a statue with the sun shining on the figure.;correct;121;211;1;male
199;3;female;img10;343;313;Across the road there is a cafe with a red shop front.;correct;55;210;2;male
199;3;female;img10;340;322;Across the road there is a cafe with a red shop front.;correct;55;213;1;male
199;3;female;img10;342;340;Across the road there is a cafe with a red shop front.;correct;55;214;1;female
199;3;female;img15;364;238;Look up the hill.Directly above the  grass area there is a building that looks a like a church. It has red banners hanging from each of it's towers.;correct;148;204;1;male
199;3;female;img15;372;220;Look up the hill.Directly above the  grass area there is a building that looks a like a church. It has red banners hanging from each of it's towers.;correct;148;205;2;female
199;3;female;img15;367;238;Look up the hill.Directly above the  grass area there is a building that looks a like a church. It has red banners hanging from each of it's towers.;correct;148;208;3;male
199;3;female;img28;545;257;Looking diagonally down to the right you can see a tall, dark spired building rising above the trees. It is much taller than the other buildings.;correct;145;207;2;male
199;3;female;img28;539;231;Looking diagonally down to the right you can see a tall, dark spired building rising above the trees. It is much taller than the other buildings.;correct;145;215;2;female
199;3;female;img28;543;246;Looking diagonally down to the right you can see a tall, dark spired building rising above the trees. It is much taller than the other buildings.;correct;145;216;1;female
200;5;female;img18;331;409;Look at all those lights in the window of the Poundsavers shop, the second window on the right of the doorway;correct;109;207;2;male
200;5;female;img18;329;400;Look at all those lights in the window of the Poundsavers shop, the second window on the right of the doorway;correct;109;208;3;male
200;5;female;img18;331;418;Look at all those lights in the window of the Poundsavers shop, the second window on the right of the doorway;correct;109;210;2;male
200;5;female;img12;299;383;There's a  cream-coloured shop front and in front of the window and to the right is a girl wearing a blue and yellow hat.;incorrect;121;206;1;female
200;5;female;img12;210;347;There's a  cream-coloured shop front and in front of the window and to the right is a girl wearing a blue and yellow hat.;incorrect;121;212;2;female
200;5;female;img12;178;352;There's a  cream-coloured shop front and in front of the window and to the right is a girl wearing a blue and yellow hat.;incorrect;121;214;1;female
200;5;female;img21;91;460;In the front of the huge, glass fronted building, to the left of the door and near red traffic cones, is a film poster;correct;118;203;5;female
200;5;female;img21;87;432;In the front of the huge, glass fronted building, to the left of the door and near red traffic cones, is a film poster;correct;118;204;1;male
200;5;female;img21;90;441;In the front of the huge, glass fronted building, to the left of the door and near red traffic cones, is a film poster;correct;118;205;2;female
201;1;female;img02;744;239;Block of flats with bay windows and a turret on the corner opposite church;correct;74;203;5;female
201;1;female;img16;621;512;Red shop front to the right of subway. Has a glass door, sign outside and posters in the window;incorrect;95;218;1;female
201;1;female;img16;458;261;Red shop front to the right of subway. Has a glass door, sign outside and posters in the window;correct;95;222;1;female
201;1;female;img16;459;231;Red shop front to the right of subway. Has a glass door, sign outside and posters in the window;correct;95;226;2;female
201;1;female;img24;354;449;Block of flats with a brown from door. Door is to the right of Deacon's House Cafe. Appears to be 5 floors to the block;correct;119;208;3;male
201;1;female;img24;359;444;Block of flats with a brown from door. Door is to the right of Deacon's House Cafe. Appears to be 5 floors to the block;correct;119;210;2;male
201;1;female;img24;597;448;Block of flats with a brown from door. Door is to the right of Deacon's House Cafe. Appears to be 5 floors to the block;incorrect;119;215;2;female
201;1;female;img25;493;381;Church like building with a red front door and black railings outside.;correct;71;211;1;male
201;1;female;img25;489;379;Church like building with a red front door and black railings outside.;correct;71;213;1;male
201;1;female;img25;539;377;Church like building with a red front door and black railings outside.;correct;71;214;1;female
201;1;female;img02;743;118;Block of flats with bay windows and a turret on the corner opposite church;correct;74;207;2;male
201;1;female;img02;754;206;Block of flats with bay windows and a turret on the corner opposite church;correct;74;216;1;female
201;1;female;img04;695;254;Tudor like row of houses on the right bank of the river. Houses have blue painted balconies;correct;92;204;1;male
201;1;female;img04;713;204;Tudor like row of houses on the right bank of the river. Houses have blue painted balconies;correct;92;205;2;female
201;1;female;img04;696;237;Tudor like row of houses on the right bank of the river. Houses have blue painted balconies;correct;92;206;1;female
203;5;female;img25;624;325;A church with a steep, pitched black roof, 3 arched windows above 3 round ones and a red door within an archway;correct;111;204;1;male
203;5;female;img25;604;289;A church with a steep, pitched black roof, 3 arched windows above 3 round ones and a red door within an archway;correct;111;207;2;male
203;5;female;img25;490;331;A church with a steep, pitched black roof, 3 arched windows above 3 round ones and a red door within an archway;correct;111;210;2;male
203;5;female;img31;198;399;The third house to the left from the corner of the street, with a blue door and three stories, small cast iron  balconies on second floor windows;correct;145;205;2;female
203;5;female;img31;72;360;The third house to the left from the corner of the street, with a blue door and three stories, small cast iron  balconies on second floor windows;correct;145;212;2;female
203;5;female;img31;106;317;The third house to the left from the corner of the street, with a blue door and three stories, small cast iron  balconies on second floor windows;correct;145;216;1;female
203;5;female;img23;395;288;A pub, at least 2 stories high, with a large black door, 2 big windows either side, half-moon windows on top of them and small square windows above them;correct;152;214;1;female
203;5;female;img23;395;336;A pub, at least 2 stories high, with a large black door, 2 big windows either side, half-moon windows on top of them and small square windows above them;correct;152;215;2;female
203;5;female;img23;409;380;A pub, at least 2 stories high, with a large black door, 2 big windows either side, half-moon windows on top of them and small square windows above them;correct;152;224;2;female
203;5;female;img06;149;259;Second block of flats to the right of the 2 towers with long red banners, higher than the building before it, with 2 samll white windows on the roof;correct;148;208;3;male
203;5;female;img06;51;232;Second block of flats to the right of the 2 towers with long red banners, higher than the building before it, with 2 samll white windows on the roof;incorrect;148;211;1;male
203;5;female;img06;151;259;Second block of flats to the right of the 2 towers with long red banners, higher than the building before it, with 2 samll white windows on the roof;correct;148;213;1;male
203;5;female;img14;271;401;Straight down the road in front of you is a large sandstone building with a green copper dome, pillars and an equestration statue in front;correct;138;206;1;female
203;5;female;img14;270;381;Straight down the road in front of you is a large sandstone building with a green copper dome, pillars and an equestration statue in front;correct;138;226;2;female
203;5;female;img14;274;414;Straight down the road in front of you is a large sandstone building with a green copper dome, pillars and an equestration statue in front;correct;138;227;1;male
204;1;male;img19;246;412;na its no entry down there.;incorrect;28;214;1;female
204;1;male;img32;444;457;Hey, check out the waiter. She looks quite fit.;correct;48;205;2;female
204;1;male;img32;442;462;Hey, check out the waiter. She looks quite fit.;correct;48;210;2;male
204;1;male;img32;446;465;Hey, check out the waiter. She looks quite fit.;correct;48;213;1;male
204;1;male;img20;101;338;The tower down the road looks like something out of Lord of The Rings.;incorrect;70;207;2;male
204;1;male;img20;97;346;The tower down the road looks like something out of Lord of The Rings.;incorrect;70;208;3;male
204;1;male;img20;97;349;The tower down the road looks like something out of Lord of The Rings.;incorrect;70;216;1;female
204;1;male;img09;502;444;There`s a cash machine down there, where that dog is walking.;incorrect;63;206;1;female
204;1;male;img09;500;441;There`s a cash machine down there, where that dog is walking.;incorrect;63;211;1;male
204;1;male;img09;497;440;There`s a cash machine down there, where that dog is walking.;incorrect;63;215;2;female
204;1;male;img03;0;0;That is one funny looking house. Those stairs look like fuckin hassle.;ambiguous;70;212;2;female
204;1;male;img03;114;246;That is one funny looking house. Those stairs look like fuckin hassle.;incorrect;70;218;1;female
204;1;male;img03;352;329;That is one funny looking house. Those stairs look like fuckin hassle.;incorrect;70;223;2;female
204;1;male;img19;226;418;na its no entry down there.;incorrect;28;224;2;female
204;1;male;img19;0;0;na its no entry down there.;ambiguous;28;226;2;female
205;2;female;img08;306;313;It is a house with a green door and a nice pattern above the door. It's number 18. Outside there's a red postbox. There are  blocked out windows;correct;145;212;2;female
205;2;female;img08;347;363;It is a house with a green door and a nice pattern above the door. It's number 18. Outside there's a red postbox. There are  blocked out windows;correct;145;214;1;female
205;2;female;img08;426;259;It is a house with a green door and a nice pattern above the door. It's number 18. Outside there's a red postbox. There are  blocked out windows;correct;145;216;1;female
205;2;female;img01;84;313;look to your far left. The building has lots of columns and in front of it there are cars parked outside. It is near other buildings with columns;correct;145;213;1;male
205;2;female;img01;80;317;look to your far left. The building has lots of columns and in front of it there are cars parked outside. It is near other buildings with columns;correct;145;222;1;female
205;2;female;img01;59;317;look to your far left. The building has lots of columns and in front of it there are cars parked outside. It is near other buildings with columns;correct;145;224;2;female
205;2;female;img27;439;314;right in the middle of the view. It looks like a black box, and a bit like a portable building. I think it a ticket shop as it has a covered window;correct;147;207;2;male
205;2;female;img27;374;322;right in the middle of the view. It looks like a black box, and a bit like a portable building. I think it a ticket shop as it has a covered window;correct;147;210;2;male
205;2;female;img27;420;328;right in the middle of the view. It looks like a black box, and a bit like a portable building. I think it a ticket shop as it has a covered window;correct;147;211;1;male
205;2;female;img22;471;391;It is the house in the middle of the houses shown. It is number 7 and has a white door with 4 floors and 9 windows;correct;115;218;1;female
205;2;female;img22;475;389;It is the house in the middle of the houses shown. It is number 7 and has a white door with 4 floors and 9 windows;correct;115;223;2;female
205;2;female;img22;471;379;It is the house in the middle of the houses shown. It is number 7 and has a white door with 4 floors and 9 windows;correct;115;227;1;male
205;2;female;img26;335;281;It is a bit down the path. It has two white garage doors and three windows above. It is located before the street turns round the corner;correct;136;206;1;female
205;2;female;img26;426;284;It is a bit down the path. It has two white garage doors and three windows above. It is located before the street turns round the corner;incorrect;136;208;3;male
205;2;female;img26;329;269;It is a bit down the path. It has two white garage doors and three windows above. It is located before the street turns round the corner;correct;136;215;2;female
206;1;female;img20;646;231;modern building on the corner;correct;29;213;1;male
206;1;female;img01;73;318;six pillars behind the first building;correct;37;223;2;female
206;1;female;img05;549;222;old building with pillars;correct;27;211;1;male
206;1;female;img01;133;333;six pillars behind the first building;incorrect;37;207;2;male
206;1;female;img01;135;337;six pillars behind the first building;incorrect;37;216;1;female
206;1;female;img18;288;407;the large shop with lots of things in the window;correct;48;212;2;female
206;1;female;img18;165;403;the large shop with lots of things in the window;correct;48;214;1;female
206;1;female;img18;265;397;the large shop with lots of things in the window;correct;48;215;2;female
206;1;female;img20;642;317;modern building on the corner;correct;29;218;1;female
206;1;female;img20;640;234;modern building on the corner;correct;29;222;1;female
206;1;female;img31;211;418;bright blue door;correct;16;208;3;male
206;1;female;img31;206;412;bright blue door;correct;16;210;2;male
206;1;female;img31;0;0;bright blue door;ambiguous;16;226;2;female
206;1;female;img05;532;263;old building with pillars;correct;27;224;2;female
206;1;female;img05;526;232;old building with pillars;correct;27;228;2;female
207;2;male;img06;147;251;A stone building with two white dormers set into the roof and three windows per floor.;correct;86;222;1;female
207;2;male;img29;234;297;A white storefront with small blue awnings, pastries in the window, and the shop's name in gold lettering above the awnings.;correct;124;210;2;male
207;2;male;img29;236;322;A white storefront with small blue awnings, pastries in the window, and the shop's name in gold lettering above the awnings.;correct;124;223;2;female
207;2;male;img29;234;314;A white storefront with small blue awnings, pastries in the window, and the shop's name in gold lettering above the awnings.;correct;124;226;2;female
207;2;male;img16;452;320;A restaurant entrance with menus on a wall just inside the doorway. The frontage on the street is just the width of the doorway, and is painted red.;correct;148;208;3;male
207;2;male;img16;456;320;A restaurant entrance with menus on a wall just inside the doorway. The frontage on the street is just the width of the doorway, and is painted red.;correct;148;211;1;male
207;2;male;img16;460;323;A restaurant entrance with menus on a wall just inside the doorway. The frontage on the street is just the width of the doorway, and is painted red.;correct;148;214;1;female
207;2;male;img23;400;242;A large tavern on a corner with a black and gold color scheme. The doorway and ground-floor windows are arched, and there are planters above the sign.;correct;150;212;2;female
207;2;male;img23;396;184;A large tavern on a corner with a black and gold color scheme. The doorway and ground-floor windows are arched, and there are planters above the sign.;correct;150;213;1;male
207;2;male;img23;381;103;A large tavern on a corner with a black and gold color scheme. The doorway and ground-floor windows are arched, and there are planters above the sign.;correct;150;216;1;female
207;2;male;img15;368;221;Two narrow matching towers, each with a long red banner with the word 'assembly' hanging off of it. The top of the towers are crenellated.;correct;138;215;2;female
207;2;male;img15;368;226;Two narrow matching towers, each with a long red banner with the word 'assembly' hanging off of it. The top of the towers are crenellated.;correct;138;218;1;female
207;2;male;img15;387;237;Two narrow matching towers, each with a long red banner with the word 'assembly' hanging off of it. The top of the towers are crenellated.;correct;138;224;2;female
207;2;male;img06;0;0;A stone building with two white dormers set into the roof and three windows per floor.;cantfind;86;227;1;male
207;2;male;img06;307;255;A stone building with two white dormers set into the roof and three windows per floor.;incorrect;86;228;2;female
208;3;male;img32;363;525;In front of the building.;correct;25;207;2;male
208;3;male;img32;0;0;In front of the building.;ambiguous;25;214;1;female
208;3;male;img32;0;0;In front of the building.;ambiguous;25;214;1;female
208;3;male;img17;586;360;The building on the right with the columns.;correct;43;211;1;male
208;3;male;img17;567;363;The building on the right with the columns.;correct;43;213;1;male
208;3;male;img17;569;344;The building on the right with the columns.;correct;43;222;1;female
208;3;male;img22;472;405;The house with the white door.;correct;30;210;2;male
208;3;male;img22;428;384;The house with the white door.;correct;30;212;2;female
208;3;male;img22;386;330;The house with the white door.;correct;30;216;1;female
208;3;male;img27;418;285;The black booth.;correct;16;223;2;female
208;3;male;img27;414;324;The black booth.;correct;16;228;2;female
208;3;male;img27;417;336;The black booth.;correct;16;231;1;female
208;3;male;img30;350;308;The monument in front of St Giles.;correct;34;218;1;female
208;3;male;img30;350;363;The monument in front of St Giles.;correct;34;224;2;female
208;3;male;img30;347;359;The monument in front of St Giles.;correct;34;226;2;female
209;1;female;img19;359;368;small church;correct;13;211;1;male
209;1;female;img19;347;393;small church;correct;13;212;2;female
209;1;female;img19;366;381;small church;correct;13;213;1;male
210;2;male;img09;605;401;A hanging basket of flowers, containing 4 different flowers, closest to the one way street sign on the facade of the RBS branch;incorrect;127;213;1;male
210;2;male;img09;606;405;A hanging basket of flowers, containing 4 different flowers, closest to the one way street sign on the facade of the RBS branch;incorrect;127;214;1;female
210;2;male;img09;601;403;A hanging basket of flowers, containing 4 different flowers, closest to the one way street sign on the facade of the RBS branch;incorrect;127;216;1;female
210;2;male;img11;700;405;large concrete monument with 4 vertical faces and a square based pyramidal top. about 3 metres high with a plaque on the closest face.;correct;134;224;2;female
210;2;male;img11;690;358;large concrete monument with 4 vertical faces and a square based pyramidal top. about 3 metres high with a plaque on the closest face.;correct;134;226;2;female
210;2;male;img11;697;392;large concrete monument with 4 vertical faces and a square based pyramidal top. about 3 metres high with a plaque on the closest face.;correct;134;227;1;male
210;2;male;img12;326;100;the central window arch on the first floor windows. the pattern shows a central circular design surrounded by symmetrical curves differing from others;incorrect;150;211;1;male
210;2;male;img12;328;99;the central window arch on the first floor windows. the pattern shows a central circular design surrounded by symmetrical curves differing from others;incorrect;150;215;2;female
210;2;male;img12;331;158;the central window arch on the first floor windows. the pattern shows a central circular design surrounded by symmetrical curves differing from others;incorrect;150;232;2;female
210;2;male;img14;544;251;"Furthest flagpole on ""The Carlton"" building. It's the only flagpole we can see without a flag flying.";incorrect;101;218;1;female
210;2;male;img14;543;258;"Furthest flagpole on ""The Carlton"" building. It's the only flagpole we can see without a flag flying.";incorrect;101;228;2;female
210;2;male;img14;539;252;"Furthest flagpole on ""The Carlton"" building. It's the only flagpole we can see without a flag flying.";incorrect;101;231;1;female
210;2;male;img07;440;80;white octagonal structure on the roof of the building with small towers at the roof corners. has a black rounded roof;correct;117;212;2;female
210;2;male;img07;433;87;white octagonal structure on the roof of the building with small towers at the roof corners. has a black rounded roof;correct;117;222;1;female
210;2;male;img07;432;96;white octagonal structure on the roof of the building with small towers at the roof corners. has a black rounded roof;correct;117;223;2;female
211;1;male;img28;0;0;Spire;ambiguous;5;214;1;female
211;1;male;img28;544;230;Spire;correct;5;228;2;female
211;1;male;img28;215;203;Spire;incorrect;5;232;2;female
211;1;male;img10;365;333;Red Cafe;correct;8;212;2;female
211;1;male;img10;353;313;Red Cafe;correct;8;224;2;female
211;1;male;img10;342;304;Red Cafe;correct;8;226;2;female
211;1;male;img21;231;361;Theatre with glass entrance;correct;27;216;1;female
211;1;male;img21;243;417;Theatre with glass entrance;correct;27;231;1;female
211;1;male;img21;251;456;Theatre with glass entrance;correct;27;238;2;male
211;1;male;img08;342;348;Old-fashioned building;correct;22;215;2;female
211;1;male;img08;353;324;Old-fashioned building;correct;22;218;1;female
211;1;male;img08;397;181;Old-fashioned building;correct;22;223;2;female
211;1;male;img03;312;212;Upper house with the blue door;correct;30;213;1;male
211;1;male;img03;329;248;Upper house with the blue door;correct;30;222;1;female
211;1;male;img03;325;233;Upper house with the blue door;correct;30;227;1;male
212;2;female;img25;487;380;The church with the red door which is next to the ness shop. It has arched windows and underneath circular ones.;correct;113;215;2;female
212;2;female;img25;496;367;The church with the red door which is next to the ness shop. It has arched windows and underneath circular ones.;correct;113;218;1;female
212;2;female;img25;491;367;The church with the red door which is next to the ness shop. It has arched windows and underneath circular ones.;correct;113;222;1;female
212;2;female;img13;289;377;The cafe next to the big pub which looks like it used to be a church. The cafe has brown signs and tables outside;correct;113;227;1;male
212;2;female;img13;292;350;The cafe next to the big pub which looks like it used to be a church. The cafe has brown signs and tables outside;correct;113;228;2;female
212;2;female;img13;274;343;The cafe next to the big pub which looks like it used to be a church. The cafe has brown signs and tables outside;correct;113;234;4;female
